"party","year","support"
1,1971,0.59262948207
2,1971,0.018924302789
3,1971,0.1593625498
4,1971,0.22111553785
8,1971,0
9,1971,0.004980079681
16,1971,0.002988047809
1,1975,0.56762295082
2,1975,0.004098360656
3,1975,0.1362704918
4,1975,0.19467213115
8,1975,0.002049180328
9,1975,0.075819672131
13,1975,0.001024590164
16,1975,0.018442622951
1,1979,0.64488636364
2,1979,0.000946969697
3,1979,0.1553030303
4,1979,0.13162878788
9,1979,0.017992424242
13,1979,0.043560606061
16,1979,0
8,1979,0.005681818182
1,1983,0.55744024673
2,1983,0.003084040093
3,1983,0.097147262914
4,1983,0.10023130301
8,1983,0.047802621434
9,1983,0.136468774097
13,1983,0.057825751735
16,1983,0
1,1987,0.52424455376
2,1987,0.000702740689
3,1987,0.13843991567
4,1987,0.12368236121
8,1987,0.014757554462
9,1987,0.068165846802
13,1987,0.12860154603
16,1987,0.001405481377
1,1991,0.4840357599
2,1991,0.011494252874
3,1991,0.15389527458
4,1991,0.10217113665
8,1991,0.024265644955
9,1991,0.132822477646
13,1991,0.084929757344
16,1991,0.006385696041
1,1995,0.364303178482
2,1995,0.034229828851
3,1995,0.25916870416
4,1995,0.099429502852
8,1995,0.021189894051
9,1995,0.165444172779
13,1995,0.048084759576
16,1995,0.00814995925
1,1999,0.39581589958
2,1999,0.000836820084
3,1999,0.19079497908
4,1999,0.12719665272
8,1999,0.032635983264
9,1999,0.113807531385
13,1999,0.13891213389
16,1999,0
1,2003,0.227076591154
2,2003,0.029665587918
3,2003,0.19417475728
4,2003,0.261596548
7,2003,0
8,2003,0.016181229773
9,2003,0.104638619202
13,2003,0.16612729234
16,2003,0.000539374326
1,2007,0.135623869806
2,2007,0.025919228451
3,2007,0.21157323689
4,2007,0.22182037372
7,2007,0.002411091019
8,2007,0.039180229054
9,2007,0.16033755274
13,2007,0.20132610006
16,2007,0.001808318264
1,2011,0.205547300639
2,2011,0.023278850916
3,2011,0.20653789004
4,2011,0.26795443289
7,2011,0.0004952947
8,2011,0.003962357603
9,2011,0.039128281328
13,2011,0.20851906885
16,2011,0
31,2011,0.04309063893
32,2011,0.001485884101
