"party","year","support"
1,1971,0.19579319835
2,1971,0.081777078828
3,1971,0.089050520936
4,1971,0.31433064675
7,1971,0.049144879104
8,1971,0.168861804598
9,1971,0
16,1971,0.101041871437
1,1975,0.18596032265
2,1975,0.088947024199
3,1975,0.093307172444
4,1975,0.32635709614
7,1975,0.033573141487
8,1975,0.141268803143
9,1975,0.006104207543
16,1975,0.124482232396
1,1979,0.30883333333
2,1979,0.11616666667
3,1979,0.094
4,1979,0.32933333333
7,1979,0.033666666667
9,1979,0
16,1979,0.041833333333
8,1979,0.076166666667
1,1983,0.31118493909
2,1983,0.079576016453
3,1983,0.14159152033
4,1983,0.29615567157
7,1983,0.03132415757
8,1983,0.09159943047
9,1983,0
16,1983,0.048568264515
1,1987,0.31254953765
2,1987,0.06750330251
3,1987,0.083487450462
4,1987,0.23447820343
7,1987,0.024570673712
8,1987,0.077410832233
9,1987,0.063804491413
16,1987,0.136195508586
1,1991,0.3031763688
2,1991,0.064516129032
3,1991,0.09590903473
4,1991,0.27635644543
7,1991,0.012359411692
8,1991,0.05499938203
9,1991,0
13,1991,0.036460264491
16,1991,0.156222963788
1,1995,0.26397682155
2,1995,0.073827663912
3,1995,0.12565725936
4,1995,0.28801373538
7,1995,0.017491147119
8,1995,0.047000751153
9,1995,0.008799227385
13,1995,0.037664985513
16,1995,0.137568408629
1,1999,0.27676142227
2,1999,0.082090252369
3,1999,0.098133033118
4,1999,0.41523595084
7,1999,0.014541701848
8,1999,0.0212965569
9,1999,0
13,1999,0.052725396379
16,1999,0.039215686275
1,2003,0.21099898158
2,2003,0.085362466438
3,2003,0.14943060828
4,2003,0.45653180261
7,2003,0.02027590038
8,2003,0.00175909638
9,2003,0.0083325618
13,2003,0.054809739839
16,2003,0.0124988427
1,2007,0.21425675128
2,2007,0.092855405077
3,2007,0.11029113616
4,2007,0.442380991
7,2007,0.022788095045
8,2007,0.036169004947
9,2007,0
13,2007,0.069175249372
16,2007,0.012083367123
1,2011,0.11796120317
2,2011,0.051441137203
3,2011,0.11521244012
4,2011,0.42990654206
7,2011,0.016571114427
8,2011,0.007696536559
9,2011,0
13,2011,0.050891384591
16,2011,0.011230660488
31,2011,0.084033613445
32,2011,0.11505536794
