"party","year","support"
1,1971,0.051277653919
2,1971,0.68598868119
3,1971,0.10615674841
4,1971,0.075973246441
8,1971,0.079917681358
9,1971,0
16,1971,0.000685988681
1,1975,0.031207598372
2,1975,0.43232700136
3,1975,0.18012211669
4,1975,0.089382632293
8,1975,0.26238127544
9,1975,0.004579375848
16,1975,0
1,1979,0.10233918129
2,1979,0.56725146199
9,1979,0
16,1979,0
8,1979,0.33040935673
1,1983,0.10582010582
2,1983,0.26455026455
3,1983,0.26984126984
4,1983,0.015873015873
8,1983,0.34391534391
9,1983,0
16,1983,0
1,1987,0.125
2,1987,0.48397435897
3,1987,0.33333333333
8,1987,0.057692307692
9,1987,0
16,1987,0
1,1991,0.10355029586
2,1991,0.49112426036
3,1991,0.40532544379
8,1991,0
9,1991,0
16,1991,0
1,1995,0.11314984709
2,1995,0.42813455657
3,1995,0.45871559633
8,1995,0
9,1995,0
16,1995,0
1,1999,0.03125
2,1999,0.4
3,1999,0.5
4,1999,0.06875
8,1999,0
9,1999,0
16,1999,0
1,2003,0.043367346939
2,2003,0.27040816327
3,2003,0.60714285714
4,2003,0.079081632653
8,2003,0
9,2003,0
16,2003,0
1,2007,0.041994750656
2,2007,0.22047244094
3,2007,0.43569553806
4,2007,0.22047244094
8,2007,0.081364829396
9,2007,0
16,2007,0
1,2011,0.017811704835
2,2011,0.33333333333
3,2011,0.36386768448
4,2011,0.12468193384
8,2011,0
9,2011,0
13,2011,0.16030534351
16,2011,0
