"party","year","support"
1,1971,0.037412047366
2,1971,0.11463875064
3,1971,0.060236828557
4,1971,0.42114295521
7,1971,0.091299124764
8,1971,0.102110863223
9,1971,0.006006521366
16,1971,0.16715290887
1,1975,0.038420490928
2,1975,0.18143009605
3,1975,0.11241551049
4,1975,0.35112059765
7,1975,0.10494485948
8,1975,0.053895410886
9,1975,0.000711490573
16,1975,0.157061543932
1,1979,0.14115646259
2,1979,0.11887755102
3,1979,0.11683673469
4,1979,0.42295918367
7,1979,0.086224489796
9,1979,0.009013605442
13,1979,0.002721088435
16,1979,0.051360544218
8,1979,0.050850340136
1,1983,0.15130784708
2,1983,0.11911468813
3,1983,0.081153588196
4,1983,0.36042924212
7,1983,0.050301810865
8,1983,0.085446009389
9,1983,0.064386317908
13,1983,0.016364855801
16,1983,0.07149564051
1,1987,0.12727778551
2,1987,0.12338294617
3,1987,0.040478508833
4,1987,0.36180275421
7,1987,0.094449853944
8,1987,0.097370983446
9,1987,0.022534427598
13,1987,0.062873835026
16,1987,0.069828905272
1,1991,0.13611954238
2,1991,0.082652346486
3,1991,0.092458557086
4,1991,0.39329908942
7,1991,0.074713985524
8,1991,0.065491477936
9,1991,0.009105766986
13,1991,0.064907774924
16,1991,0.081251459257
1,1995,0.130172413791
2,1995,0.065886699507
3,1995,0.12032019704
4,1995,0.47980295567
7,1995,0.040763546798
8,1995,0.0671182266
9,1995,0.007881773399
13,1995,0.043596059113
16,1995,0.044458128079
1,1999,0.1127312296
2,1999,0.02513601741
3,1999,0.11218715996
4,1999,0.57029379761
7,1999,0.022306855277
8,1999,0.045593035909
9,1999,0.010228509249
13,1999,0.018498367791
16,1999,0.083025027203
1,2003,0.11472296693
2,2003,0.051161751564
3,2003,0.1528150134
4,2003,0.52401697945
7,2003,0.035299374441
8,2003,0.021559428061
9,2003,0.007707774799
13,2003,0.042783735478
16,2003,0.049932975871
1,2007,0.070835745995
2,2007,0.072765875314
3,2007,0.096023933604
4,2007,0.55713182783
7,2007,0.024995174677
8,2007,0.00829955607
9,2007,0.00260567458
13,2007,0.053175062729
16,2007,0.030013510905
31,2007,0.084153638294
1,2011,0.064030335861
2,2011,0.044528710726
3,2011,0.086782231853
4,2011,0.53369447454
7,2011,0.028602383532
8,2011,0.030010834236
9,2011,0
13,2011,0.025352112676
16,2011,0.019176598049
31,2011,0.10357529794
32,2011,0.064247020585
