"party","year","support"
1,1971,0.14117647059
2,1971,0.049411764706
3,1971,0.10117647059
4,1971,0.70823529412
8,1971,0
9,1971,0
16,1971,0
1,1975,0.32832080201
2,1975,0.070175438596
3,1975,0.080200501253
4,1975,0.51879699248
8,1975,0
9,1975,0
16,1975,0.002506265664
1,1979,0.21372031662
2,1979,0.073878627968
3,1979,0.29551451187
4,1979,0.41688654354
9,1979,0
16,1979,0
8,1979,0
1,1983,0.21195652174
2,1983,0.067934782609
3,1983,0.17663043478
4,1983,0.54347826087
8,1983,0
9,1983,0
16,1983,0
1,1987,0.21333333333
2,1987,0.010666666667
3,1987,0.19466666667
4,1987,0.504
8,1987,0.048
9,1987,0.029333333333
16,1987,0
1,1991,0.18279569892
2,1991,0.037634408602
3,1991,0.3082437276
4,1991,0.3835125448
8,1991,0.046594982078
9,1991,0.041218637993
16,1991,0
1,1995,0.15
2,1995,0.048333333333
3,1995,0.30333333333
4,1995,0.37333333333
8,1995,0.046666666666
9,1995,0.01
13,1995,0.068333333333
16,1995,0
1,1999,0.13509544787
2,1999,0.030837004405
3,1999,0.37298091043
4,1999,0.34801762115
8,1999,0.11306901615
9,1999,0
16,1999,0
1,2003,0.1556802244
2,2003,0.065918653576
3,2003,0.38849929874
4,2003,0.37868162693
8,2003,0
9,2003,0
16,2003,0.011220196353
1,2007,0.14774114774
2,2007,0.11355311355
3,2007,0.33577533578
4,2007,0.37728937729
8,2007,0.007326007326
9,2007,0
16,2007,0.018315018315
1,2011,0.11652794293
2,2011,0.060642092747
3,2011,0.26159334126
4,2011,0.10701545779
8,2011,0
9,2011,0
13,2011,0.030915576694
16,2011,0.001189060642
31,2011,0.13079667063
32,2011,0.29131985731
