"party","year","support"
1,1971,0.32432848161
2,1971,0.065623257513
3,1971,0.085600569132
4,1971,0.16973985272
7,1971,0.055548078217
8,1971,0.194408660038
9,1971,0.007460247265
16,1971,0.097290853506
1,1975,0.37837785596
2,1975,0.068910194456
3,1975,0.10625507403
4,1975,0.14259481192
7,1975,0.036996945916
8,1975,0.160919318049
9,1975,0.010979239958
16,1975,0.094966559709
1,1979,0.3967514434
2,1979,0.064368194109
3,1979,0.11028283271
4,1979,0.19529708397
7,1979,0.036578235767
9,1979,0.012478988526
13,1979,0.018672805671
16,1979,0.034203025652
8,1979,0.131367390191
1,1983,0.41557329314
2,1983,0.078191908465
3,1983,0.096707889418
4,1983,0.18923640848
7,1983,0.026069679011
8,1983,0.095526018294
9,1983,0.033332191428
13,1983,0.040474803878
16,1983,0.024887807886
1,1987,0.36859547094
2,1987,0.050943825335
3,1987,0.068748172455
4,1987,0.21007830014
7,1987,0.031368790409
8,1987,0.110708600022
9,1987,0.026316644465
13,1987,0.052097209136
16,1987,0.081142987101
1,1991,0.36213399271
2,1991,0.038138312024
3,1991,0.099516424357
4,1991,0.25726537192
7,1991,0.03200363073
8,1991,0.074461259175
9,1991,0.013020548052
13,1991,0.051988294027
16,1991,0.071472167014
1,1995,0.344065911844
2,1995,0.039392101361
3,1995,0.12936379566
4,1995,0.29175090983
7,1995,0.017792155277
8,1995,0.042694433212
9,1995,0.018600889608
13,1995,0.048844183852
16,1995,0.067495619355
1,1999,0.31937047929
2,1999,0.039252311687
3,1999,0.13583975837
4,1999,0.40204806189
7,1999,0.013340222028
8,1999,0.033145218981
9,1999,0.007869008823
13,1999,0.029329941976
16,1999,0.019804996954
1,2003,0.30264447821
2,2003,0.03929954414
3,2003,0.12558207931
4,2003,0.42576344297
7,2003,0.013724817411
8,2003,0.014741924415
9,2003,0.004190971031
13,2003,0.06546247733
16,2003,0.008590265184
1,2007,0.26520266123
2,2007,0.067058650234
3,2007,0.099980359905
4,2007,0.41020793951
7,2007,0.01659588049
8,2007,0.002995114526
9,2007,0.002872363931
13,2007,0.058159232072
16,2007,0.006211180124
31,2007,0.070716617976
1,2011,0.25270619197
2,2011,0.041039773574
3,2011,0.090111226973
4,2011,0.36593177417
7,2011,0.010663389443
8,2011,0.025162619792
9,2011,0.000732409752
13,2011,0.049059039674
16,2011,0.007820646507
31,2011,0.12272208153
32,2011,0.034050846616
