"party","year","support"
1,1971,0.007861296575
2,1971,0.001184578936
3,1971,0.026814559552
4,1971,0.91837174241
7,1971,0.042321774715
8,1971,0.003122980831
9,1971,0
16,1971,0.000323066983
1,1975,0.005678745268
3,1975,0.068685776095
4,1975,0.80881557599
7,1975,0.062601406165
8,1975,0
9,1975,0.000405624662
16,1975,0.053812871822
1,1979,0.013587702443
2,1979,0.003980236069
3,1979,0.064919022783
4,1979,0.83598682405
7,1979,0.04790008235
9,1979,0.008372220697
16,1979,0.018940433708
8,1979,0.006313477902
1,1983,0.014538162677
2,1983,0.000501315954
3,1983,0.035468103772
4,1983,0.83469106404
7,1983,0.035342774784
8,1983,0.015666123574
9,1983,0.010026319087
16,1983,0.053766136107
1,1987,0.021970027644
2,1987,0.000436490615
3,1987,0.037683689801
4,1987,0.79441292012
7,1987,0.046122508366
8,1987,0.016586643387
9,1987,0.005528881129
13,1987,0.026189436927
16,1987,0.051069402008
1,1991,0.021768301774
2,1991,0.001043685702
3,1991,0.041001938273
4,1991,0.66855524079
7,1991,0.093037125391
8,1991,0.016848069182
9,1991,0.003131057104
13,1991,0.063813925749
16,1991,0.090800656031
1,1995,0.028634361234
2,1995,0.001835535977
3,1995,0.054148311307
4,1995,0.66574889868
7,1995,0.042033773862
8,1995,0.008076358297
9,1995,0.008076358297
13,1995,0.033039647577
16,1995,0.158406754771
1,1999,0.017675159236
2,1999,0.000477707006
3,1999,0.13646496815
4,1999,0.61385350318
7,1999,0.058121019108
8,1999,0.017993630573
9,1999,0
13,1999,0.013057324841
16,1999,0.142356687902
1,2003,0.033454545455
2,2003,0.002181818182
3,2003,0.095272727273
4,2003,0.62836363636
7,2003,0.11763636364
8,2003,0.001636363637
9,2003,0
13,2003,0.029272727273
16,2003,0.092181818182
1,2007,0.035680926583
2,2007,0.002988978143
3,2007,0.095086867177
4,2007,0.63160844386
7,2007,0.082757332337
8,2007,0.014758079582
9,2007,0
13,2007,0.057351018121
16,2007,0.079768354194
1,2011,0.020184741704
2,2011,0.003250085529
3,2011,0.064830653438
4,2011,0.59767362299
7,2011,0.0455011974
8,2011,0.017105713308
9,2011,0.001710571331
13,2011,0.034724598016
16,2011,0.047895997263
31,2011,0.031132398221
32,2011,0.1359904208
