"party","year","support"
1,1971,0.048806941432
2,1971,0.004141195031
3,1971,0.074048511142
4,1971,0.78199566161
7,1971,0.033326760008
8,1971,0.031650562019
9,1971,0
16,1971,0.026030368763
1,1975,0.028299524167
2,1975,0.005426162451
3,1975,0.070122714751
4,1975,0.7902162117
7,1975,0.044661490942
8,1975,0.038567493113
9,1975,0.000250438267
16,1975,0.022455964605
1,1979,0.042214333685
2,1979,0.001726950014
3,1979,0.046052000384
4,1979,0.81013144008
7,1979,0.04202245035
9,1979,0.019668041831
16,1979,0.016693850139
8,1979,0.021490933513
1,1983,0.04321821339
2,1983,0.012155122516
3,1983,0.068975496817
4,1983,0.68367740691
7,1983,0.089330503569
8,1983,0.059328574184
9,1983,0.021802045147
16,1983,0.021512637468
1,1987,0.050962512665
2,1987,0.000506585613
3,1987,0.054913880446
4,1987,0.58996960486
7,1987,0.059169199595
8,1987,0.062310030395
9,1987,0.015501519757
13,1987,0.064336372847
16,1987,0.102330293819
1,1991,0.026118415248
2,1991,0.006353128033
3,1991,0.092738021707
4,1991,0.59242918909
7,1991,0.045530750904
8,1991,0.024794846907
9,1991,0.017206388423
13,1991,0.064678372893
16,1991,0.130150886791
1,1995,0.043631100082
2,1995,0.00341191067
3,1995,0.083850289495
4,1995,0.54135649297
7,1995,0.069995864351
8,1995,0.003205128205
9,1995,0.020781637717
13,1995,0.041873449132
16,1995,0.191894127379
1,1999,0.046592894584
2,1999,0.00495049505
3,1999,0.16962725684
4,1999,0.53348864298
7,1999,0.014851485149
8,1999,0.026354105999
9,1999,0
13,1999,0.049504950495
16,1999,0.154630168904
1,2003,0.067102454642
2,2003,0.009204909285
3,2003,0.23705976521
4,2003,0.48065635005
7,2003,0.023879402348
8,2003,0.009204909285
9,2003,0
13,2003,0.072705442903
16,2003,0.100186766275
1,2007,0.076746587129
2,2007,0.032121142595
3,2007,0.16439141907
4,2007,0.51370884479
7,2007,0.022255363084
8,2007,0.015716416198
9,2007,0
13,2007,0.10370540324
16,2007,0.071354823907
1,2011,0.054955045964
2,2011,0.020103040711
3,2011,0.15193453884
4,2011,0.43802404283
7,2011,0.013435700576
8,2011,0.010506111728
9,2011,0.003434690373
13,2011,0.079907061319
16,2011,0.04949994949
31,2011,0.011819375695
32,2011,0.16638044247
