"party","year","support"
1,1971,0.40849673203
2,1971,0.54341736695
3,1971,0.010270774977
8,1971,0.019140989729
9,1971,0
16,1971,0.018674136321
1,1975,0.46496815287
2,1975,0.51151396374
3,1975,0.02351788339
8,1975,0
9,1975,0
16,1975,0
1,1979,0.43375766148
2,1979,0.50589344649
3,1979,0.041961338991
9,1979,0.018387553041
16,1979,0
8,1979,0
1,1983,0.43490566038
2,1983,0.48113207547
3,1983,0.049056603774
8,1983,0.030188679245
9,1983,0.004716981132
16,1983,0
1,1987,0.38900979325
2,1987,0.4309031556
3,1987,0.05331882481
8,1987,0.086507072905
9,1987,0.000544069641
16,1987,0.039717083787
1,1991,0.34959349593
2,1991,0.38774233896
3,1991,0.060662914321
7,1991,0.016260162602
8,1991,0.090681676048
9,1991,0
13,1991,0.025015634772
16,1991,0.070043777361
1,1995,0.28162291169
2,1995,0.40692124105
3,1995,0.054892601432
4,1995,0.11396181384
8,1995,0.011336515513
9,1995,0
13,1995,0.028639618138
16,1995,0.102625298329
1,1999,0.31809643081
2,1999,0.38948027552
3,1999,0.070757670632
4,1999,0.18597370069
8,1999,0.002504696306
9,1999,0
13,1999,0.023168440827
16,1999,0.010018785222
1,2003,0.18566978193
2,2003,0.43052959502
3,2003,0.052959501558
4,2003,0.31838006231
7,2003,0.00062305296
8,2003,0
9,2003,0
13,2003,0.011838006231
16,2003,0
1,2007,0.1976744186
2,2007,0.45654834761
3,2007,0.021419828641
4,2007,0.27968176255
7,2007,0.001223990208
8,2007,0
9,2007,0
13,2007,0.043451652387
16,2007,0
1,2011,0.16494252874
2,2011,0.44310344828
3,2011,0.063218390805
4,2011,0.27126436782
7,2011,0.003448275862
8,2011,0.009770114943
9,2011,0
13,2011,0.02183908046
16,2011,0
31,2011,0.008620689655
32,2011,0.013793103448
