"party","year","support"
1,1971,0.54071661238
3,1971,0.27361563518
8,1971,0.00651465798
9,1971,0.074918566775
16,1971,0.10423452769
1,1975,0.5843866171
3,1975,0.33234200743
8,1975,0.034944237918
9,1975,0.048327137546
16,1975,0
1,1979,0.51538461538
3,1979,0.35705128205
9,1979,0.047435897436
16,1979,0
8,1979,0.080128205129
1,1983,0.54333532576
3,1983,0.3562462642
8,1983,0.013150029887
9,1983,0.026897788404
13,1983,0.060370591751
16,1983,0
1,1987,0.57444444445
3,1987,0.30277777778
8,1987,0.03
9,1987,0.005
13,1987,0.052777777778
16,1987,0.035
1,1991,0.58975712777
3,1991,0.30728616684
8,1991,0.0116156283
9,1991,0.021119324182
13,1991,0.041182682154
16,1991,0.02903907075
1,1995,0.60438056126
3,1995,0.27241615332
8,1995,0.016427104723
9,1995,0.015742642026
13,1995,0.03627652293
16,1995,0.054757015743
1,1999,0.58519003932
3,1999,0.26081258191
8,1999,0.011795543906
9,1999,0.030144167759
13,1999,0.10353866317
16,1999,0.008519003932
1,2003,0.3985159319
3,2003,0.25229157573
4,2003,0.24879965081
8,2003,0
9,2003,0.018769096464
13,2003,0.081623745089
16,2003,0
1,2007,0.336348684212
2,2007,0.0390625
3,2007,0.25123355263
4,2007,0.25452302632
7,2007,0.012746710526
8,2007,0.015213815789
9,2007,0.045230263158
13,2007,0.045641447368
16,2007,0
1,2011,0.33186920449
2,2011,0.037579306979
3,2011,0.24694973158
4,2011,0.23718887262
8,2011,0
9,2011,0.067837969741
13,2011,0.064421669107
16,2011,0
32,2011,0.014153245486
