"party","year","support"
1,1971,0.35166884207
2,1971,0.17355025172
3,1971,0.36593324632
8,1971,0.065914600037
9,1971,0
16,1971,0.042933059855
1,1975,0.33502656352
2,1975,0.18790194799
3,1975,0.43196010812
8,1975,0.00689719452
9,1975,0.038214185851
16,1975,0
1,1979,0.35269953052
2,1979,0.18251173709
3,1979,0.40210200598
9,1979,0.062686726419
16,1979,0
8,1979,0
1,1983,0.33156082245
2,1983,0.1934062595
3,1983,0.38853438671
8,1983,0.043502481515
9,1983,0.042996049833
16,1983,0
1,1987,0.31795151997
2,1987,0.19928472084
3,1987,0.30404331413
8,1987,0.126862706139
9,1987,0.003775084443
16,1987,0.04808265448
1,1991,0.28164968567
2,1991,0.14632560156
3,1991,0.23823975721
7,1991,0.014090613484
8,1991,0.110719705181
9,1991,0
13,1991,0.075818339475
16,1991,0.13315629742
1,1995,0.22750524659
2,1995,0.13706715635
3,1995,0.30358079748
4,1995,0.063811647429
8,1995,0.032200944386
9,1995,0
13,1995,0.074435991605
16,1995,0.161398216164
1,1999,0.21485495697
2,1999,0.13720114759
3,1999,0.38176601849
4,1999,0.19183933695
8,1999,0.013261077463
9,1999,0
13,1999,0.043991074275
16,1999,0.017086388269
1,2003,0.19859174186
2,2003,0.16482089144
3,2003,0.33251298879
4,2003,0.22169811321
7,2003,0.013809133169
8,2003,0
9,2003,0
13,2003,0.068567131529
16,2003,0
1,2007,0.18070609115
2,2007,0.17702985358
3,2007,0.23984280915
4,2007,0.25207580655
7,2007,0.026240730177
8,2007,0
9,2007,0
13,2007,0.11789313558
16,2007,0.00621157381
1,2011,0.17479898667
2,2011,0.12859345743
3,2011,0.24991739178
4,2011,0.22629144179
7,2011,0.011620222491
8,2011,0.021533208503
9,2011,0
13,2011,0.078643022359
16,2011,0.005341998017
31,2011,0.054851855931
32,2011,0.048408415024
