"party","year","support"
1,1971,0.38181818182
2,1971,0.34242424242
3,1971,0.19393939394
8,1971,0.081818181818
9,1971,0
16,1971,0
1,1975,0.09224011713
2,1975,0.7906295754
3,1975,0.093704245974
4,1975,0.023426061493
8,1975,0
9,1975,0
16,1975,0
1,1979,0.29363784666
2,1979,0.66721044046
3,1979,0.039151712887
9,1979,0
16,1979,0
8,1979,0
1,1983,0.22625215889
2,1983,0.66148531952
3,1983,0.062176165803
4,1983,0.050086355786
8,1983,0
9,1983,0
16,1983,0
1,1987,0.2751396648
2,1987,0.43715083799
3,1987,0.058659217877
4,1987,0.08938547486
8,1987,0.067039106145
9,1987,0
16,1987,0.072625698324
1,1991,0.41630901288
2,1991,0.37052932761
3,1991,0.081545064378
4,1991,0.034334763948
8,1991,0.097281831187
9,1991,0
16,1991,0
1,1995,0.31484502447
2,1995,0.31810766721
3,1995,0.088091353997
4,1995,0.23001631321
8,1995,0.004893964111
9,1995,0
16,1995,0.044045676999
1,1999,0.15348288076
2,1999,0.33175914994
3,1999,0.09681227863
4,1999,0.37426210153
8,1999,0.043683589138
9,1999,0
16,1999,0
1,2003,0.14285714286
2,2003,0.24395604396
3,2003,0.136996337
4,2003,0.47619047619
8,2003,0
9,2003,0
16,2003,0
1,2007,0.13501577287
2,2007,0.22712933754
3,2007,0.10410094637
4,2007,0.51987381703
7,2007,0.003154574132
8,2007,0
9,2007,0
13,2007,0.01072555205
16,2007,0
1,2011,0.16767189385
2,2011,0.26115802171
3,2011,0.082629674306
4,2011,0.42882991556
7,2011,0.004221954162
8,2011,0.005428226779
9,2011,0
13,2011,0.016887816647
16,2011,0
32,2011,0.033172496984
