"party","year","support"
1,1971,0.1219600726
2,1971,0.006352087114
3,1971,0.36039927405
4,1971,0.36279491833
7,1971,0.055063520871
8,1971,0.034736842105
9,1971,0
16,1971,0.058693284937
1,1975,0.11621233859
2,1975,0.007173601148
3,1975,0.42129271971
4,1975,0.32906596034
7,1975,0.02424309311
8,1975,0.031416694257
9,1975,0.004488099179
16,1975,0.066107493654
1,1979,0.12149378279
2,1979,0.007931590036
3,1979,0.40496550585
4,1979,0.35708679308
7,1979,0.026025529805
9,1979,0.013095385632
16,1979,0.05126616268
8,1979,0.018135250135
1,1983,0.13130377744
2,1983,0.004398657252
3,1983,0.35486360304
4,1983,0.33090249643
7,1983,0.027588069607
8,1983,0.049311262877
9,1983,0.025195817417
16,1983,0.076436315931
1,1987,0.14384486356
2,1987,0.004418442908
3,1987,0.26633391973
4,1987,0.34071104202
7,1987,0.028106206276
8,1987,0.038374994886
9,1987,0.006464018328
13,1987,0.070654175019
16,1987,0.101092337274
1,1991,0.13791144275
2,1991,0.013181318889
3,1991,0.25184652097
4,1991,0.26548236809
7,1991,0.034089617818
8,1991,0.01670391273
9,1991,0.012840422711
13,1991,0.084845271012
16,1991,0.183099125032
1,1995,0.185724090599
2,1995,0.007183710821
3,1995,0.23902997026
4,1995,0.27334706017
7,1995,0.058384808968
8,1995,0.012033859529
9,1995,0.021185083505
13,1995,0.050285975749
16,1995,0.152825440403
1,1999,0.18808749096
2,1999,0.018121836587
3,1999,0.24986442516
4,1999,0.3194143167
7,1999,0.05861352133
8,1999,0.023815979754
9,1999,0
13,1999,0.054953000723
16,1999,0.087129428777
1,2003,0.20073291866
2,2003,0.017744346401
3,2003,0.2489994696
4,2003,0.32981339505
7,2003,0.072665027243
8,2003,0.006509474902
9,2003,0
13,2003,0.057331597473
16,2003,0.066203770674
1,2007,0.17588144657
2,2007,0.033898305085
3,2007,0.20796700807
4,2007,0.34337895405
7,2007,0.078310522977
8,2007,0.014819178827
9,2007,0
13,2007,0.078899664642
16,2007,0.066844919786
1,2011,0.11261225463
2,2011,0.009536676468
3,2011,0.19609790988
4,2011,0.32818087896
7,2011,0.062902328539
8,2011,0.024874831121
9,2011,0.000596042279
13,2011,0.049431773027
16,2011,0.040252721927
31,2011,0.038106969721
32,2011,0.13740761345
