"party","year","support"
1,1971,0.086419753086
2,1971,0.012345679012
3,1971,0.22839506173
4,1971,0.67283950617
8,1971,0
9,1971,0
16,1971,0
1,1975,0.14917127072
3,1975,0.23756906077
4,1975,0.60773480663
8,1975,0
9,1975,0
16,1975,0.005524861878
1,1979,0.18134715026
2,1979,0.062176165803
3,1979,0.23834196891
4,1979,0.51813471503
9,1979,0
16,1979,0
8,1979,0
1,1983,0.072727272727
2,1983,0.086363636364
3,1983,0.28636363636
4,1983,0.55454545455
8,1983,0
9,1983,0
16,1983,0
1,1987,0.068493150685
2,1987,0.19178082192
3,1987,0.16894977169
4,1987,0.4200913242
8,1987,0.041095890411
9,1987,0.1095890411
16,1987,0
1,1991,0.18048780488
2,1991,0.034146341463
3,1991,0.12682926829
4,1991,0.56097560976
8,1991,0.034146341463
9,1991,0.063414634146
16,1991,0
1,1995,0.12173913043
2,1995,0.082608695652
3,1995,0.21304347826
4,1995,0.46086956522
8,1995,0.004347826087
9,1995,0.026086956522
13,1995,0.091304347826
16,1995,0
1,1999,0.21804511278
2,1999,0.12406015038
3,1999,0.28947368421
4,1999,0.28947368421
8,1999,0.078947368421
9,1999,0
16,1999,0
1,2003,0.14551083591
2,2003,0.077399380805
3,2003,0.33126934985
4,2003,0.39628482972
8,2003,0
9,2003,0
16,2003,0.049535603715
1,2007,0.12204724409
2,2007,0.10236220472
3,2007,0.37007874016
4,2007,0.38188976378
8,2007,0
9,2007,0
16,2007,0.023622047244
1,2011,0.15942028986
2,2011,0.005797101449
3,2011,0.25507246377
4,2011,0.1884057971
8,2011,0
9,2011,0
13,2011,0.057971014493
16,2011,0
31,2011,0.17101449275
32,2011,0.16231884058
