"party","year","support"
1,1971,0.17994717147
2,1971,0.44893242351
3,1971,0.095751705921
4,1971,0.19227382787
7,1971,0.00055029716
8,1971,0.070107858243
9,1971,0
16,1971,0.012436715827
1,1975,0.15000551086
2,1975,0.35941805357
3,1975,0.079356331974
4,1975,0.16058635512
8,1975,0.215915353241
9,1975,0.031962967045
16,1975,0.002755428194
1,1979,0.1921182266
2,1979,0.42118226601
9,1979,0
16,1979,0
8,1979,0.38669950739
1,1983,0.15765765766
2,1983,0.33558558559
3,1983,0.13288288288
4,1983,0.067567567568
8,1983,0.306306306311
9,1983,0
16,1983,0
1,1987,0.2427184466
2,1987,0.45145631068
3,1987,0.26213592233
8,1987,0.043689320388
9,1987,0
16,1987,0
1,1991,0.33167082294
2,1991,0.41645885287
3,1991,0.25187032419
8,1991,0
9,1991,0
16,1991,0
1,1995,0.28873239437
2,1995,0.33098591549
3,1995,0.38028169014
8,1995,0
9,1995,0
16,1995,0
1,1999,0.31313131313
2,1999,0.32727272727
3,1999,0.2303030303
4,1999,0.12929292929
8,1999,0
9,1999,0
16,1999,0
1,2003,0.19279661017
2,2003,0.38983050847
3,2003,0.27118644068
4,2003,0.14406779661
8,2003,0
9,2003,0
16,2003,0.002118644068
1,2007,0.17381489842
2,2007,0.24830699774
3,2007,0.29119638826
4,2007,0.17607223476
8,2007,0.11060948081
9,2007,0
16,2007,0
1,2011,0.10986547085
2,2011,0.32735426009
3,2011,0.2331838565
4,2011,0.2264573991
8,2011,0
9,2011,0
13,2011,0.10313901345
16,2011,0
